SO_N_HM [1/min],SO_M_VM [Nm],speed_step,N_HM [1/min],M_HMmess [Nm],PA1_P_1 [W],PA1_P_2 [W],PA1_P_4 [W],PA1_PM [W],Eff_Sys_WT [%],Eff_Motor_PA [%],Eff_DCtoAC_WT [%],T_MOTOR [°C],T_Rotor [°C],motor_loss [kW],motor_eff_motor_ge_80%,motor_eff_generator_eff_ge_80%,motor_eff_motor_eff_interval,motor_eff_motor_eff_interval_value,motor_eff_generator_eff_interval,motor_eff_generator_eff_interval_value,peu_eff_motor_ge_80%,peu_eff_generator_eff_ge_80%,peu_eff_motor_eff_interval,peu_eff_motor_eff_interval_value,peu_eff_generator_eff_interval,peu_eff_generator_eff_interval_value,sys_eff_motor_ge_80%,sys_eff_generator_eff_ge_80%,sys_eff_motor_eff_interval,sys_eff_motor_eff_interval_value,sys_eff_generator_eff_interval,sys_eff_generator_eff_interval_value,motor_motor_eff [%],peu_motor_eff [%],sys_motor_eff [%],motor_motor_speed [rpm],motor_motor_torque [Nm],motor_motor_loss [kW],motor_generator_eff [%],peu_generator_eff [%],sys_generator_eff [%],motor_generator_speed [rpm],motor_generator_torque [Nm],motor_generator_loss [kW],motor_motor_loss_max [kW],motor_generator_loss_max [kW],motor_max_eff [%],motor_max_eff_operator,generator_max_eff [%],generator_max_eff_operator
4500.0,-140.0,968.0,4500.000264,-140.1771947,-21624.47654,-42431.34662,-62343.6165,-66052.08514730673,94.38553886824882,96.97774569439443,97.32700857543706,60.0,,1.9962619873067307,,,,,,,,,,,,,,,,,,,95.84462753361339,97.75266716555815,93.690679749002,11500.0,82.34753441,4.299196018754534,95.95143271009893,97.72221755927954,93.7658678242086,11500.0,-80.40303349,3.91983914664427,,,,,,
4500.0,-135.0,956.0,4500.001824,-135.1704562,-21025.14272,-40806.25979,-60164.35043,-63692.91093726827,94.46004201198531,97.07736952217228,97.30387471037814,58.0,,1.8615084272682725,,,,,,,,,,,,,,,,,,,95.83782590284586,97.67355660356158,93.60821313083896,11500.0,87.51497429,4.5767806218773766,95.9018581768946,97.7550650362122,93.74892383175931,11500.0,-75.41610107,3.7217357093007157,,,,,,
4500.0,-130.0,944.0,4500.001929,-130.1601377,-20461.87801,-39060.96352,-57940.36234,-61332.0283485765,94.46999210705995,97.05017611957311,97.34139172572529,62.0,,1.8091868185765052,,,,,,,,,,,,,,,,,,,95.82832447372076,97.55965354870581,93.48978135809162,11500.0,92.67615288,4.858241324950447,87.00336411174023,95.65246802861985,83.22086504080602,11500.0,-14.93131085,2.336809818296346,,,,,,
4500.0,-125.0,932.0,4500.001631,-125.1489215,-19900.62804,-37324.08678,-55742.75311000001,-58970.71736836554,94.52615738383886,97.03920415710904,97.41027681018336,58.0,,1.7460025483655481,,,,,,,,,,,,,,,,,,,95.7584898137448,97.48638719091063,93.351492147996,11500.0,97.7007235,5.211172290347415,95.7182209241386,97.81394743179189,93.62577029738337,11500.0,-65.2405006,3.363845176760704,,,,,,
4500.0,-120.0,920.0,4500.000571000001,-120.2149702,-19392.16513,-35635.80908,-53576.35021,-56645.804664162104,94.58132076618897,97.14395361888883,97.36202536829676,58.0,,1.6178304541621038,,,,,,,,,,,,,,,,,,,95.6349733010926,97.39305903626003,93.14182600644465,11500.0,102.9993747,5.661078660417523,95.57711706216527,97.82757280587171,93.50077377974294,11500.0,-60.19655111,3.2060592379309965,,,,,,
4500.0,-115.0,908.0,4500.0038399999985,-115.0567712,-18784.71852,-33888.29373,-51301.27791,-54215.27876628285,94.62512981101722,97.15529173439941,97.39575490103094,58.0,,1.5422665162828488,,,,,,,,,,,,,,,,,,,95.52590420784416,97.9480168208431,93.56572872176166,11500.0,56.69059208,3.197345763640682,95.41423325379012,97.83926555955796,93.35258505479177,11500.0,-55.16147577,3.0460868058329504,,,,,,
4500.0,-110.0,896.0,4499.998545,-110.06478529999998,-18200.04404,-32172.33417,-49086.595,-51862.97106866359,94.6467084097673,97.12590152868387,97.44744390538872,58.0,,1.4905928586635928,,,,,,,,,,,,,,,,,,,94.41492934442925,97.82301362107212,92.35952919292664,12000.0,41.73454969,3.102141572675777,95.14324364155716,97.86514836240777,93.11207654661699,11500.0,-50.03681988,2.926378328168423,,,,,,
4500.0,-105.0,882.0,4500.000674,-105.0471465,-17560.3871,-30533.15022,-46863.56574,-49498.66283264677,94.67642772178323,97.16128591716216,97.44254291004603,58.0,,1.4051255126467659,,,,,,,,,,,,,,,,,,,93.89128248322156,97.7940047157373,91.82004521930793,12000.0,36.60423073,2.992498417322997,94.83149774690114,97.81902836843041,92.76324968324866,11500.0,-44.97261797,2.799028862142768,,,,,,
4500.0,-100.0,868.0,4499.99907,-100.0418322,-16899.793230000007,-28896.05184,-44628.44994,-47140.12061372733,94.67190443930275,97.14834089046461,97.45087108182932,61.755,,1.3442755437273226,,,,,,,,,,,,,,,,,,,93.29033335105893,97.62992309061781,91.07928070161981,12000.0,31.4778289,2.844768643256488,94.39603566797567,97.74765698427893,92.26991315149044,11500.0,-39.89910551,2.692483098163997,,,,,,
4500.0,-95.0,854.0,4500.001863,-95.02760723,-16214.79778,-27267.32229,-42411.95984,-44777.42508601385,94.7172816626459,97.10723648462218,97.53884992664297,61.0,,1.2953050160138446,,,,,,,,,,,,,,,,,,,83.92719113806943,95.48854784833814,80.14085606764164,12000.0,10.70130628,2.5751572714755477,93.83308178478778,97.65017823494931,91.62817160619102,11500.0,-34.87669413,2.5899892684602963,,,,,,
4500.0,-90.0,842.0,4500.001643,-90.03126888,-15560.82686,-25642.96843,-40181.95131,-42423.1264797251,94.71709099329064,97.12578659117017,97.52002461713035,60.0,,1.219331189725097,,,,,,,,,,,,,,,,,,,90.79273097750789,97.20156877865861,88.2519588471248,12000.0,21.11382731,2.6904479373066277,93.04698943940409,97.4062773200058,90.63360857126247,11500.0,-29.82826046,2.4974412264361527,,,,,,
4500.0,-85.0,830.0,4500.002449000001,-85.02495277,-14874.98289,-24050.7222,-37947.64219,-40064.135674461715,94.71723662864181,97.15847960951425,97.48735983654342,61.0,,1.138430584461712,,,,,,,,,,,,,,,,,,,88.39472753979882,96.71252379366997,85.48877190427768,12000.0,15.90707911,2.6242022106832774,91.84845395605026,97.14032866218916,89.22189004404669,11500.0,-24.83692449,2.437991919810953,,,,,,
4500.0,-80.0,818.0,4499.997229,-80.01003933,-14172.68204,-22445.72656,-35717.33182,-37701.04243740114,94.73831361375511,97.12837161147799,97.53927924655908,58.0,,1.0826338374011466,,,,,,,,,,,,,,,,,,,94.73913603148551,97.8746879308205,92.72563373917197,12000.0,46.84728865,3.2688123979243975,95.82434170569437,97.7981797413066,93.71446193725879,11500.0,-70.26955238,3.5333495455134543,,,,,,
4500.0,-75.0,806.0,4500.002336,-74.96643673,-13450.7198,-20834.74956,-33461.72686,-35324.51732006242,94.72663577202101,97.0585643091794,97.59740054496369,60.0,,1.0390479600624167,,,,,,,,,,,,,,,,,,,92.24234626728465,97.50319036934222,89.93923048213838,12000.0,26.29224985,2.7784696924633536,59.71097772789149,81.72440412185735,48.79844074345428,12000.0,-5.05795342,2.5605863066944594,,,,,,
4500.0,-70.0,794.0,4500.003164,-69.90210911,-12708.02236,-19256.27854,-31195.565360000004,-32938.189755525986,94.70941053998384,97.04328360861848,97.59501844759572,60.0,,0.9738888555259837,,,,,,,,,,,,,,,,,,,95.02526239891158,97.89422677678814,93.0242458680285,12000.0,51.9619838,3.418178255143881,86.13914611111093,95.36369803189714,82.1454751846545,12000.0,-15.05266655,2.6216897585218137,,,,,,
4500.0,-65.0,782.0,4499.997842,-64.87585014,-11988.08638,-17674.73603,-28950.782110000004,-30569.757657373335,94.70399613396071,97.03322722561857,97.59955310334881,58.0,,0.9069352473733343,,,,,,,,,,,,,,,,,,,95.57101623854696,97.71342849821542,93.38571661727045,12000.0,78.21430916,4.554513303754502,95.56900360939511,97.15994656580767,92.85479284036309,12000.0,-115.8121491,6.448124824077822,,,,,,
4500.0,-60.0,768.0,4500.000378,-59.88905010000001,-11211.7939,-16146.59316,-26717.85306,-28219.97362178649,94.67710146749813,96.94689097398262,97.65872893531612,58.0,,0.8615865617864874,,,,,,,,,,,,,,,,,,,95.36082845727053,97.89288572987738,93.35146683274024,12000.0,62.39502831,3.8141546289618273,79.5306675011317,92.8988227757229,73.88305385422582,12000.0,-10.0488655,2.5846312699286353,,,,,,
4500.0,-55.0,754.0,4500.002827,-54.87005720000001,-10404.87694,-14640.06505,-24459.48894,-25855.017017555158,94.60248633134675,96.86685556228745,97.6623900736773,58.0,,0.8100750275551581,,,,,,,,,,,,,,,,,,,95.5009021236498,97.82511706696687,93.42386930246987,12000.0,67.62422379,4.003115439089801,95.6116350149231,97.27150543339629,93.00287674849994,12000.0,-111.0719707,6.124703791258886,,,,,,
4500.0,-50.0,740.0,4500.001831000001,-49.85226425,-9576.236094,-13147.61943,-22203.62188,-23490.605277957682,94.52128464665269,96.73593019470997,97.71062774338381,58.0,,0.7667497539576834,,,,,,,,,,,,,,,,,,,95.5361241581482,97.77018433387211,93.4058446948584,12000.0,72.90467354,4.280334978029511,95.69421718391692,97.33978293053714,93.14854328390149,12000.0,-106.0633226,5.738458048454122,,,,,,
4500.0,-45.0,728.0,4499.998815999998,-44.79915051,-8785.866489,-11624.51178,-19927.96853,-21109.54180657651,94.40265787195625,96.6879265121771,97.63644880735649,58.0,,0.6991635375765108,,,,,,,,,,,,,,,,,,,95.58130054206964,97.6410678630398,93.32660252665825,12000.0,83.67380177,4.860588809767665,95.73348005046383,97.42714134550148,93.27039292373286,12000.0,-100.794227,5.40365074384863,,,,,,
4500.0,-40.0,716.0,4499.99895,-39.76078074,-7921.004243,-10148.68826,-17656.67965,-18735.44205038536,94.24212998292627,96.44657678428429,97.71433380545112,58.0,,0.6657495473853596,,,,,,,,,,,,,,,,,,,95.54832535781206,97.55850333452472,93.2155161802836,12000.0,88.95256866,5.20758915851108,95.76272120047821,97.4848179705588,93.3541144459399,12000.0,-95.76494236,5.098840869865162,,,,,,
4500.0,-35.0,704.0,4499.99908,-34.75042063,-7021.694739000001,-8727.345126999999,-15383.49522,-16374.540404671516,93.94764579536671,96.1800421678213,97.6789401188249,58.0,,0.6255005386715166,,,,,,,,,,,,,,,,,,,95.50789684150803,97.4701236351697,93.09166513276821,12000.0,92.45149513,5.463893654723914,95.76915131304288,97.54374522551767,93.41681696143509,12000.0,-90.75670475,4.824852837925006,,,,,,
4500.0,-30.0,692.0,4500.001038,-29.71865199,-6130.563452,-7276.135847,-13100.47512,-14003.556523870237,93.55105681666754,95.7378168620747,97.71588686991106,58.0,,0.5968572248702366,,,,,,,,,,,,,,,,,,,95.39548220203422,97.3928894111204,92.9084164842322,12000.0,97.6538274,5.922750272984485,95.70668337142767,97.67165272093251,93.47829941326331,12000.0,-80.59170063,4.347715757550934,,,,,,
4500.0,-25.0,680.0,4500.000308,-24.65938728,-5188.2899659999985,-5886.474097,-10804.75603,-11619.607367025263,92.98727305246398,95.31100073508982,97.56195227759228,60.63,,0.5448433040252639,,,,,,,,,,,,,,,,,,,95.21955154708442,97.29817768181258,92.6468884521073,12000.0,102.9056793,6.491718887203591,95.70875880289593,97.66571611937454,93.47464467381322,12000.0,-75.52151638,4.072222769498083,,,,,,
4500.0,-20.0,668.0,4499.999927000002,-19.65423551,-4185.454077,-4558.4540670000015,-8522.863306000001,-9261.157943480715,92.02805262596317,94.41484744523954,97.47201326501033,59.0,,0.5172497994807145,,,,,,,,,,,,,,,,,,,73.17472938245997,92.97301976052239,68.03275560846329,12000.0,5.482331688,2.5253766888788785,95.64060297191978,97.68069685853276,93.42240746267385,12000.0,-70.47863068,3.8606618579745993,,,,,,
4500.0,-15.0,654.0,4500.000708,-14.70117797,-3171.283453,-3260.094465,-6263.435837,-6927.25772496691,90.41724858056901,92.84161458033124,97.38870762780138,58.0,,0.4958798069669101,,,,,,,,,,,,,,,,,,,95.2201034897352,97.90023779669723,93.22070774671195,12000.0,57.09098869,3.6011008965049403,95.78346273064147,97.57942440081939,93.46495160373331,12000.0,-85.71334324,4.541321624010671,,,,,,
4500.0,-10.0,640.0,4500.000288,-9.746255002,-2144.812269,-1971.9597260000005,-3986.181991,-4592.476472871354,86.79809280563867,89.64165672526725,96.82785434416556,61.0,,0.47570447787135345,,,,,,,,,,,,,,,,,,,94.32939625195355,97.77153214705527,92.22729598060192,12500.0,46.72467789,3.676505150368743,95.33422120667807,97.75695151890964,93.19582840594236,12000.0,-60.3348871,3.537288926907437,,,,,,
4500.0,-5.0,626.0,4499.999973,-4.694433994,-1007.867892,-760.1139365,-1682.6452350000004,-2212.036947251338,76.06768219178454,79.92551076946893,95.17321998878226,58.665,,0.4440551187513379,,,,,,,,,,,,,,,,,,,82.99891582562144,95.39099486054891,79.17349152952985,12500.0,10.83394977,2.904675731855341,95.49112935772415,97.72265687788358,93.31646869106471,12000.0,-65.42493179,3.706712710837979,,,,,,
4500.0,5.0,675.0,4500.000139,5.702250369,1429.171412,1701.3657239999998,3230.667341,2686.9243406400833,83.16932871857955,85.8294990256293,96.90063400433527,59.255,,0.4436127953599166,,,,,,,,,,,,,,,,,,,87.56218459356931,96.54533405015296,84.53720361747307,12500.0,16.12396335,2.9978227641801203,91.31937380402957,97.00329868285222,88.58280492643311,12000.0,-24.91521886,2.717650672481537,,,,,,
4500.0,10.0,689.0,4500.000222,10.85792016,2716.8406600000008,2861.369188,5723.194377000002,5116.297709995631,89.39584038166993,91.71934813155187,97.46672016622998,61.0,,0.4619121380043698,,,,,,,,,,,,,,,,,,,90.12775175821841,97.15181723359872,87.56074866489591,12500.0,21.43100205,3.072604407894247,92.54477678087513,97.31208403847286,90.05725095422234,12000.0,-29.94669333,2.8053524140804584,,,,,,
4500.0,15.0,703.0,4499.999988000001,15.980399300000002,4088.527009,3921.525746,8193.623335,7530.031063689553,91.90111329043114,94.00725930287027,97.75959215484245,60.32,,0.48002169131044686,,,,,,,,,,,,,,,,,,,91.6614429676492,97.46228690683573,89.33533852807585,12500.0,26.73665541,3.18359588961611,93.3938620487155,97.5663342175633,91.12096758513978,12000.0,-34.94952171,2.901127082785555,,,,,,
4500.0,20.0,717.0,4499.9997170000015,20.98342526,5386.650818,5002.581055,10620.39556,9887.477249391693,93.09895468141765,95.17043579600634,97.82339851944272,59.0,,0.5017546236083071,,,,,,,,,,,,,,,,,,,92.71248894670383,97.61255293178343,90.49902734747513,12500.0,32.02215723,3.2945659764983213,89.32493149025765,96.46675302356398,86.16886104917458,12000.0,-19.99637927,2.6822540608562884,,,,,,
4500.0,25.0,731.0,4499.999585000001,26.01636973,6767.203938,6027.624463,13074.86522,12259.02125530959,93.7602112835362,95.81231471890212,97.85820492763749,61.0,,0.535807145690409,,,,,,,,,,,,,,,,,,,93.49422832569769,97.71975210993517,91.36232815696859,12500.0,37.38180988,3.404716648448186,94.51800724646282,97.69016536272642,92.33479757662325,12000.0,-45.0672175,3.10439558241154,,,,,,
4500.0,30.0,743.0,4499.999199,31.0072159,8216.870745,6962.375801,15506.185769999998,14610.727404525658,94.22515389176625,96.25462871459746,97.89155612573317,62.0,,0.5685191414743421,,,,,,,,,,,,,,,,,,,94.03555294371556,97.78111854662653,91.94901549987027,12500.0,42.69261946,3.5443577425362744,94.83573622215627,97.77532357672435,92.72594795758208,12000.0,-50.11066717,3.2517450936251553,,,,,,
4500.0,35.0,755.0,4499.999543,36.01819199,9672.780308,7914.871840999999,17955.099680000007,16971.921203632064,94.52423827274491,96.49907253025275,97.95351996063098,59.31,,0.6157309453679336,,,,,,,,,,,,,,,,,,,94.58017422629436,97.797968463008,92.49748896208936,12500.0,51.93104105,3.8951022414700858,95.09228833338153,97.78524222328075,92.98622448245766,12000.0,-55.21162321,3.404767294515928,,,,,,
4500.0,40.0,767.0,4499.999379999998,41.02659273,11152.55438,8833.010024,20410.73002,19331.8996700013,94.71439606059373,96.72931561608603,97.91695046878091,59.0,,0.6536647339986957,,,,,,,,,,,,,,,,,,,71.55791239914907,92.83794807562082,66.43289755712026,12500.0,5.548766294,2.8867348148451755,94.05488367766677,97.6505758529305,91.84513552904552,12000.0,-39.99661766,2.9878685446595266,,,,,,
4500.0,45.0,778.0,4499.999531,46.03867273,12697.75209,9715.902739,22882.38608,21693.61316155628,94.8048559521389,96.78748658825562,97.95156305220421,61.0,,0.7200416674437183,,,,,,,,,,,,,,,,,,,95.02139314048766,97.40418710607872,92.55481556536326,12500.0,96.56637184,6.622454351777822,57.021325857947204,80.60478436007637,45.96191674705481,12500.0,-5.142585757,2.892951829794354,,,,,,
4500.0,50.0,789.0,4499.999988000001,51.06783813,14269.74571,10543.19057,25353.01148,24063.379159391203,94.9132972955653,96.97916799466832,97.86977890012773,58.0,,0.7495571206087989,,,,,,,,,,,,,,,,,,,94.97857501224205,97.86827367162425,92.95389172238998,12500.0,61.50481224,4.256151281694736,95.39422336196711,97.65992326910778,93.16192533845835,12500.0,-75.64957355,4.560537230200032,,,,,,
4500.0,55.0,803.0,4500.000596,56.08154882,15828.0554,11421.2678,27826.90005,26425.864200481996,94.96517453614814,96.97805705677855,97.92439384565942,58.0,,0.8234589995180032,,,,,,,,,,,,,,,,,,,95.11336504925605,97.82332245439363,93.04305378935828,12500.0,66.6754567,4.483745486832253,85.17094960809791,95.14259155597911,81.0338487099814,12500.0,-15.08434871,2.927834625132469,,,,,,
4500.0,60.0,817.0,4500.000442000001,61.07832552,17364.681119999994,12249.97322,30279.11585,28780.365637342402,95.05021804440304,97.18285179668386,97.80554520385705,58.0,,0.8342887026575918,,,,,,,,,,,,,,,,,,,95.19064036609801,97.78243440039924,93.07972547129975,12500.0,71.99141277,4.760804530450623,95.35720189782195,97.16601867573993,92.65479660470072,12500.0,-111.339365,6.766049450860941,,,,,,
4500.0,65.0,831.0,4499.999824,66.08956661,18985.76118,13061.93974,32754.24945,31141.679383584953,95.07676074557389,97.17289693049517,97.84287980379902,58.0,,0.9060215364150499,,,,,,,,,,,,,,,,,,,95.22192922588859,97.7230447641035,93.05376852265806,12500.0,77.32958557,5.078880104367563,95.42771899270268,97.23071995148823,92.7850582098879,12500.0,-106.3993634,6.367641266275372,,,,,,
4500.0,70.0,845.0,4499.999434,71.11270290000002,20630.43573,13827.33474,35232.08846,33508.59924609531,95.10818322376372,97.2454073175423,97.80223647292694,58.0,,0.9491712239046901,,,,,,,,,,,,,,,,,,,95.25957988849378,97.64879755197062,93.01983431417301,12500.0,82.77951042,5.391848467359829,95.46395055149705,97.33638017618574,92.92115384001114,12500.0,-101.28355,6.013445516101841,,,,,,
4500.0,75.0,68.0,4500.000701,76.56858139,22377.76308,14742.85331,37926.00113,36079.44187744246,95.13115225033076,97.1951583410721,97.87643116594509,58.0,,1.0411745125575398,,,,,,,,,,,,,,,,,,,95.15891691043325,97.5856553516911,92.86145269261749,12500.0,88.24489288,5.87610107234733,95.46167944061457,97.41623489480966,92.99517387839931,12500.0,-96.06692307,5.706577422321381,,,,,,
4500.0,80.0,69.0,4499.999143,81.64958374,24079.50036,15510.48016,40444.32842,38473.61851898499,95.12735165101547,97.18019057763607,97.88759528622184,60.0,,1.1163620010150044,,,,,,,,,,,,,,,,,,,95.12183353476733,97.51780515436893,92.76072428569758,12500.0,91.60108982,6.148705489403597,95.50137543476343,97.45987483845451,93.07552096772298,12500.0,-90.99281349,5.357886020218866,,,,,,
4500.0,85.0,70.0,4500.001069,86.68925377,25760.64918,16261.00996,42948.7934,40848.34917652484,95.1094220414696,97.20784474604835,97.8413031272725,59.0,,1.1733099634751634,,,,,,,,,,,,,,,,,,,94.81017540330615,97.82240827105545,92.74559686552594,12500.0,57.16597713,4.095830796536436,77.9910967042753,92.42008301042033,72.0794363148284,12500.0,-10.13388312,2.919314856357136,,,,,,
4500.0,90.0,895.0,4500.000837,91.8799704,27608.10476,16896.93459,45522.64059,43294.23494277855,95.10484097947743,97.27939931094241,97.7646260699922,58.135,,1.210804407221447,,,,,,,,,,,,,,,,,,,92.92679261498489,97.70376547392175,90.79297551898247,13000.0,36.85906046,3.819088134949583,95.43747047524539,97.58935211984739,93.13680911636263,12500.0,-80.74484737,4.821999566708167,,,,,,
4500.0,95.0,907.0,4500.001084,96.72229172,29229.57072,17614.504530000002,47944.04816000001,45575.95995675018,95.06072537857673,97.29290142567213,97.7057154074075,61.0,,1.2681152932498225,,,,,,,,,,,,,,,,,,,92.13075638528825,97.52446045857178,89.85002308115352,13000.0,31.53485333,3.666562987586549,95.35742891654208,97.64850441955171,93.11510318994046,12500.0,-70.55979397,4.287681649324775,,,,,,
4500.0,100.0,919.0,4500.000598,101.6358507,30883.22162,18333.93857,50373.14373,47891.24491395169,95.07297215883271,97.30598988050167,97.70515903038317,58.0,,1.3259152760483048,,,,,,,,,,,,,,,,,,,90.96259003973772,97.29360070543876,88.50077914458763,13000.0,26.25462704,3.550806446324619,95.13721865414749,97.72931447635581,92.97695160257004,12500.0,-65.51669552,4.170070557053652,,,,,,
4500.0,105.0,933.0,4500.001213000001,106.4624927,32543.01062,19014.88851,52785.68494,50165.58599884855,95.03634566051453,97.29951539018138,97.67401747008572,58.0,,1.3923131311514516,,,,,,,,,,,,,,,,,,,69.44760425496965,92.58563319622702,64.29850413907356,13000.0,5.555160336,3.3267838570555788,95.53802103063819,97.51448098319675,93.1634053496442,12500.0,-85.79543972,5.010699280562782,,,,,,
4500.0,110.0,947.0,4499.9986450000015,111.3054444,34193.10041,19704.98098,55188.49355,52447.57580954167,95.0335340500369,97.30879923171541,97.66180941534324,58.0,,1.4505055804583318,,,,,,,,,,,,,,,,,,,86.45529914215138,96.33324204810779,83.28519258602435,13000.0,15.79487747,3.368480567336748,94.79193959921179,97.7187798740211,92.6295267952688,12500.0,-55.38679441,3.775625361469967,,,,,,
4500.0,115.0,961.0,4499.997483,116.2741691,35942.116989999995,20379.53402,57679.01912,54788.844846902226,94.98921043181261,97.27847792880642,97.64668655828555,58.0,,1.532806163097768,,,,,,,,,,,,,,,,,,,81.22466981138543,95.2118680243441,77.33552542402556,13000.0,10.53442671,3.314747918261277,94.49554604194597,97.70537024424833,92.32722312460746,12500.0,-50.2784236,3.6224510882231478,,,,,,
